searchedName,usageKey,canonicalName,formattedName,rank,family,family_key,genus,genus_key,species,species_key,confidence,matchType
Rumex mexicanus,6391868,Rumex mexicanus,<i>Rumex</i> <i>mexicanus</i> Meisn.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex triangulivalvis,6391377,100,EXACT
Viola emarginata,6397173,Viola emarginata,<i>Viola</i> <i>emarginata</i> (Nutt.) Leconte,SPECIES,Violaceae,6631,Viola,2874237,Viola emarginata,6397173,100,EXACT
Ceanothus fresnensis,3039315,Ceanothus fresnensis,<i>Ceanothus</i> <i>fresnensis</i> Dudley ex Abrams,SPECIES,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus fresnensis,3039315,99,EXACT
Rubus niveus,2989183,Rubus niveus,<i>Rubus</i> <i>niveus</i> Thunb.,SPECIES,Rosaceae,5015,Rubus,2988638,Rubus niveus,2989183,99,EXACT
Tilia americana americana,7226552,Tilia americana americana,<i>Tilia</i> <i>americana</i> var. <i>americana</i>,VARIETY,Malvaceae,6685,Tilia,3152041,Tilia americana,3152042,88,EXACT
Vitis rotundifolia pygmaea,5659021,Vitis rotundifolia pygmaea,<i>Vitis</i> <i>rotundifolia</i> var. <i>pygmaea</i> Mc Farlin ex D.B.Ward,VARIETY,Vitaceae,6672,Vitis,7467468,Vitis rotundifolia,5372394,85,EXACT
Claytonia peirsonii peirsonii,9600356,Claytonia peirsonii peirsonii,<i>Claytonia</i> <i>peirsonii</i> subsp. <i>peirsonii</i>,SUBSPECIES,Montiaceae,4898338,Claytonia,3084729,Claytonia peirsonii,9479365,88,EXACT
Amelanchier cusickii,3023999,Amelanchier cusickii,<i>Amelanchier</i> <i>cusickii</i> Fernald,SPECIES,Rosaceae,5015,Amelanchier,3023817,Amelanchier alnifolia,8168485,100,EXACT
Liatris punctata nebraskana,4243103,Liatris punctata nebraskana,<i>Liatris</i> <i>punctata</i> var. <i>nebraskana</i> Gaiser,VARIETY,Asteraceae,3065,Liatris,3104263,Liatris punctata,3104349,88,EXACT
Vitis riparia,5372385,Vitis riparia,<i>Vitis</i> <i>riparia</i> Michx.,SPECIES,Vitaceae,6672,Vitis,7467468,Vitis riparia,5372385,99,EXACT
Pinus albicaulis,5285183,Pinus albicaulis,<i>Pinus</i> <i>albicaulis</i> Engelm.,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus albicaulis,5285183,100,EXACT
Trillium maculatum,2742330,Trillium maculatum,<i>Trillium</i> <i>maculatum</i> Raf.,SPECIES,Melanthiaceae,7700,Trillium,2742182,Trillium maculatum,2742330,100,EXACT
Quercus acutissima,2877959,Quercus acutissima,<i>Quercus</i> <i>acutissima</i> Carruth.,SPECIES,Fagaceae,4689,Quercus,2877951,Quercus acutissima,2877959,100,EXACT
Allium atrorubens,2855926,Allium atrorubens,<i>Allium</i> <i>atrorubens</i> S.Watson,SPECIES,Amaryllidaceae,7682,Allium,9624496,Allium atrorubens,2855926,100,EXACT
Hibiscus lasiocarpos occidentalis,3936075,Hibiscus lasiocarpos occidentalis,<i>Hibiscus</i> <i>lasiocarpos</i> var. <i>occidentalis</i> A.Gray,VARIETY,Malvaceae,6685,Hibiscus,3152542,Hibiscus moscheutos,3152596,88,EXACT
Ceanothus jepsonii jepsonii,7095697,Ceanothus jepsonii jepsonii,<i>Ceanothus</i> <i>jepsonii</i> var. <i>jepsonii</i>,VARIETY,Rhamnaceae,2407,Ceanothus,3039297,Ceanothus jepsonii,3039365,85,EXACT
Claytonia sibirica sibirica,6388101,Claytonia sibirica sibirica,<i>Claytonia</i> <i>sibirica</i> var. <i>sibirica</i>,VARIETY,Montiaceae,4898338,Claytonia,3084729,Claytonia sibirica,3084742,88,EXACT
Primula austrofrigida,5640793,Primula austrofrigida,<i>Primula</i> <i>austrofrigida</i> (K.L.Chambers) A.R.Mast & Reveal,SPECIES,Primulaceae,6674,Dodecatheon,7597718,Dodecatheon austrofrigidum,3169258,100,EXACT
Cakile edentula edentula,6392356,Cakile edentula edentula,<i>Cakile</i> <i>edentula</i> var. <i>edentula</i>,VARIETY,Brassicaceae,3112,Cakile,3048827,Cakile edentula,3048882,85,EXACT
Pinus brutia,5285710,Pinus brutia,<i>Pinus</i> <i>brutia</i> Ten.,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus brutia,5285710,100,EXACT
Crataegus submollis,3015560,Crataegus submollis,<i>Crataegus</i> <i>submollis</i> Sarg.,SPECIES,Rosaceae,5015,Crataegus,3013395,Crataegus submollis,3015560,100,EXACT
Ribes indecorum,2986122,Ribes indecorum,<i>Ribes</i> <i>indecorum</i> Eastw.,SPECIES,Grossulariaceae,2403,Ribes,2986095,Ribes indecorum,2986122,100,EXACT
Vaccinium erythrocarpum,2882844,Vaccinium erythrocarpum,<i>Vaccinium</i> <i>erythrocarpum</i> Michx.,SPECIES,Ericaceae,2505,Vaccinium,2882813,Vaccinium erythrocarpum,2882844,100,EXACT
Quercus sinuata breviloba,2879489,Quercus sinuata breviloba,<i>Quercus</i> <i>sinuata</i> var. <i>breviloba</i> (Torr.) C.H.Mull.,VARIETY,Fagaceae,4689,Quercus,2877951,Quercus sinuata,2879488,85,EXACT
Rumex maritimus,2888980,Rumex maritimus,<i>Rumex</i> <i>maritimus</i> L.,SPECIES,Polygonaceae,2416,Rumex,2888942,Rumex maritimus,2888980,99,EXACT
Pinus torreyana torreyana,7230687,Pinus torreyana torreyana,<i>Pinus</i> <i>torreyana</i> subsp. <i>torreyana</i>,SUBSPECIES,Pinaceae,3925,Pinus,2684241,Pinus torreyana,5285764,85,EXACT
Allium geyeri chatterleyi,2857197,Allium geyeri chatterleyi,<i>Allium</i> <i>geyeri</i> var. <i>chatterleyi</i> S.L.Welsh,VARIETY,Amaryllidaceae,7682,Allium,9624496,Allium geyeri,2857196,88,EXACT
Viola purpurea mohavensis,5664271,Viola purpurea mohavensis,<i>Viola</i> <i>purpurea</i> var. <i>mohavensis</i> (Baker & Clausen) J.T.Howell,VARIETY,Violaceae,6631,Viola,2874237,Viola aurea,5331393,84,EXACT
Viola × brauniae,5331313,Viola brauniae,<i>Viola</i> × <i>brauniae</i> Grover ex Cooperr.,SPECIES,Violaceae,6631,Viola,2874237,Viola brauniae,5331313,99,EXACT
Quercus parvula parvula,7226616,Quercus parvula parvula,<i>Quercus</i> <i>parvula</i> var. <i>parvula</i>,VARIETY,Fagaceae,4689,Quercus,2877951,Quercus parvula,2878124,88,EXACT
Limnia,3234805,Limnia,<i>Limnia</i> Haw.,GENUS,Montiaceae,4898338,Claytonia,3084729,,,96,HIGHERRANK
Cirsium vulgare litorale,4218196,Cirsium vulgare litorale,<i>Cirsium</i> <i>vulgare</i> var. <i>litorale</i> P.D.Sell,VARIETY,Asteraceae,3065,Cirsium,3112554,Cirsium vulgare,3112801,88,EXACT
Viola nuttallii,5331211,Viola nuttallii,<i>Viola</i> <i>nuttallii</i> Pursh,SPECIES,Violaceae,6631,Viola,2874237,Viola nuttallii,5331211,99,EXACT
Pinus nigra,5284809,Pinus nigra,<i>Pinus</i> <i>nigra</i> J.F.Arnold,SPECIES,Pinaceae,3925,Pinus,2684241,Pinus nigra,5284809,99,EXACT
